puf_publication_year,claims_year,claims_year_verified,state,issuer_id,issuer_name,plan_id,plan_number_claims_received,plan_number_claims_denied,plan_number_claims_denied_referral_required,plan_number_claims_denied_out_of_network,plan_number_claims_denied_services_excluded,plan_number_claims_denied_not_medically_necessary_excl_behavioral_health,plan_number_claims_denied_not_medically_necessary_incl_behavioral_health,plan_number_claims_denied_other,enrollment_data,disenrollment_data,plan_type,metal_level,plan_number_claims_denied_not_medically_necessary_behavioral_health_only,average_monthly_enrollment,average_monthly_disenrollment,plan_number_claims_received_out_of_network,plan_number_claims_received_in_network,plan_number_claims_denied_in_network,plan_number_claims_resubmitted_out_of_network,plan_number_claims_resubmitted_in_network,plan_number_claims_denied_due_to_out_of_network,plan_number_claims_denied_not_medically_necessary_excluding_behavioral_health,plan_number_claims_denied_due_to_enrolle_benefit_limit_reached,plan_number_claims_denied_due_to_member_not_covered,plan_number_claims_denied_due_to_investigational_experimental_cosmetic_proceduce,plan_number_claims_denied_due_to_administrative_reason,IssuerMarketPlaceMarketingName,MarketCoverage,DentalOnlyPlan,PlanMarketingName,PlanType,MetalLevel,IsNewPlan,NetworkId,ServiceAreaId,NationalNetwork,IsHSAEligible,MEHBDedInnTier1Individual,MEHBInnTier1IndividualMOOP,_merge
2026,2024,True,MI,29698,Priority Health,29698MI0541321,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Priority Health,Individual,No,MyPriority Standard Gold Corewell Health West Michigan Network,HMO,Gold,New,MIN002,MIS004,No,No,,,both
2026,2024,True,MI,29698,Priority Health,29698MI0541322,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Priority Health,Individual,No,MyPriority Standard Gold Bronson Healthcare Partners,HMO,Gold,New,MIN003,MIS005,No,No,,,both
2026,2024,True,MI,29698,Priority Health,29698MI0541323,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Priority Health,Individual,No,MyPriority Standard Gold Southeast Michigan Network,HMO,Gold,New,MIN004,MIS006,No,No,,,both
2026,2024,True,MI,29698,Priority Health,29698MI0541325,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Priority Health,Individual,No,MyPriority Standard Gold Trinity Health East Network,HMO,Gold,New,MIN005,MIS007,No,No,,,both
2026,2024,True,MI,29698,Priority Health,29698MI0541343,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,Priority Health,Individual,No,"MyPriority Standard Bronze - Corewell Health West Michigan Network (Allegan, Barry)",HMO,Expanded Bronze,New,MIN002,MIS003,No,Yes,,,both
2026,2024,True,MI,29698,Priority Health,29698MI0541344,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Priority Health,Individual,No,"MyPriority Standard Silver - Corewell Health West Michigan Network (Allegan, Barry)",HMO,Silver,New,MIN002,MIS003,No,No,,,both
2026,2024,True,MI,29698,Priority Health,29698MI0541345,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Priority Health,Individual,No,"MyPriority Standard Gold Corewell Health West Michigan Network (Allegan, Barry)",HMO,Gold,New,MIN002,MIS003,No,No,,,both
2026,2024,True,TN,29854,"Alliant Health Plans, Inc.",29854TN0010004,,,,,,,,,,,EPO,Bronze,,,,,,,,,,,,,,,"Alliant Health Plans, Inc.",Individual,No,SoloCare Bronze EPO $8500 DED HSA 10004,EPO,Expanded Bronze,Existing,TNN001,TNS001,No,Yes,,,both
2026,2024,True,TN,29854,"Alliant Health Plans, Inc.",29854TN0010005,,,,,,,,,,,EPO,Platinum,,,,,,,,,,,,,,,"Alliant Health Plans, Inc.",Individual,No,SoloCare Standard Platinum EPO $0 DED 10005,EPO,Platinum,Existing,TNN001,TNS001,No,No,,,both
2026,2024,True,TN,29854,"Alliant Health Plans, Inc.",29854TN0010006,,,,,,,,,,,EPO,Gold,,,,,,,,,,,,,,,"Alliant Health Plans, Inc.",Individual,No,SoloCare Standard Gold EPO $2000 DED 10006,EPO,Gold,Existing,TNN001,TNS001,No,No,,,both
2026,2024,True,TN,29854,"Alliant Health Plans, Inc.",29854TN0010007,,,,,,,,,,,EPO,Silver,,,,,,,,,,,,,,,"Alliant Health Plans, Inc.",Individual,No,SoloCare Standard Silver EPO $6000 DED 10007,EPO,Silver,Existing,TNN001,TNS001,No,No,,,both
2026,2024,True,TN,29854,"Alliant Health Plans, Inc.",29854TN0010008,,,,,,,,,,,EPO,Bronze,,,,,,,,,,,,,,,"Alliant Health Plans, Inc.",Individual,No,SoloCare Standard Exp Bronze EPO $7500 DED 10008,EPO,Expanded Bronze,Existing,TNN001,TNS001,No,Yes,,,both
2026,2024,True,TN,29854,"Alliant Health Plans, Inc.",29854TN0010010,,,,,,,,,,,EPO,Gold,,,,,,,,,,,,,,,"Alliant Health Plans, Inc.",Individual,No,SoloCare Gold EPO $1500 DED 10010,EPO,Gold,Existing,TNN001,TNS001,No,No,,,both
2026,2024,True,TN,29854,"Alliant Health Plans, Inc.",29854TN0010013,,,,,,,,,,,EPO,Silver,,,,,,,,,,,,,,,"Alliant Health Plans, Inc.",Individual,No,SoloCare Silver EPO $6500 DED 10013,EPO,Silver,Existing,TNN001,TNS001,No,No,,,both
2026,2024,True,TN,29854,"Alliant Health Plans, Inc.",29854TN0010014,,,,,,,,,,,EPO,Silver,,,,,,,,,,,,,,,"Alliant Health Plans, Inc.",Individual,No,SoloCare Silver EPO $5000 DED 10014,EPO,Silver,Existing,TNN001,TNS001,No,No,,,both
2026,2024,True,TN,29854,"Alliant Health Plans, Inc.",29854TN0010015,,,,,,,,,,,EPO,Bronze,,,,,,,,,,,,,,,"Alliant Health Plans, Inc.",Individual,No,SoloCare Exp Bronze EPO $9500 DED 10015,EPO,Expanded Bronze,Existing,TNN001,TNS001,No,Yes,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070001,,,1625,3427,1912,,,245999.0,,,HMO,Bronze,,4844,851,25738,1774049,468123,3673,94032,3427,203,2577,184,225,215396,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Bronze 1601 (3 PCP Visits for $0 then $25 / $75 Specialist Visits / Rewards),HMO,Expanded Bronze,Existing,FLN002,FLS003,No,Yes,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070009,,,152,318,111,,,18079.0,,,HMO,Gold,0,214,33,844,159743,33583,86,10200,318,,289,0,40,14907,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Gold 1605 ($0 Labs / Rewards),HMO,Gold,Existing,FLN002,FLS003,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070022,,,1677,1329,2009,,,175268.0,,,HMO,Silver,0,2877,423,7572,1665790,473192,1102,104599,1329,136,2503,,234,291359,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Silver 2010 (Rewards),HMO,Silver,Existing,FLN002,FLS004,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070023,,,18,14,,,,2008.0,,,HMO,Gold,0,27,,107,17887,4086,16,831,14,,26,0,,2017,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Gold 2011 ($0 Labs / Rewards),HMO,Gold,Existing,FLN002,FLS004,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070025,,,227,213,170,,,27598.0,,,HMO,Bronze,0,576,98,1296,232475,68535,138,15114,213,19,265,,24,40230,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Bronze 2013 (3 PCP Visits for $0 then $5 / $75 Specialist Visits / Rewards),HMO,Expanded Bronze,Existing,FLN002,FLS004,No,Yes,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070027,,,53,30,,,,1909.0,,,HMO,Platinum,0,20,,153,18615,3903,11,1245,30,,43,0,,1879,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Platinum 2015 ($0 Deductible / $0 Labs / $15 PCP Visits / $25 Specialist Visits / Rewards),HMO,Platinum,Existing,FLN002,FLS004,No,No,$0 ,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070028,,,103,35,35,,,4518.0,,,HMO,Gold,0,69,,170,45466,10689,19,2962,35,0,82,0,,5949,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Gold 2016 ($0 Deductible / $25 PCP Visits / $60 Specialist Visits / Rewards),HMO,Gold,Existing,FLN002,FLS004,No,No,$0 ,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070031,,,1596,2645,1149,,,210883.0,,,HMO,Bronze,0,4796,827,15994,1774838,453690,1933,105717,2645,125,2940,20,229,236748,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Bronze 2129 ($35 PCP Visits / $75 Specialist Visits / Rewards),HMO,Expanded Bronze,Existing,FLN002,FLS003,No,Yes,$0 ,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070033,,,455,282,252,,,39116.0,,,HMO,Bronze,0,849,139,1748,359145,102423,280,23047,282,18,478,,59,62042,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Bronze 2149 ($35 PCP Visits / $75 Specialist Visits / Rewards),HMO,Expanded Bronze,Existing,FLN002,FLS004,No,Yes,$0 ,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070035,,,7568,12456,6003,,,864140.0,,,HMO,Silver,,10894,1537,47680,7067928,1811037,5674,403528,12456,592,17256,155,973,914347,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Silver 2237 ($60 PCP Visits / Rewards),HMO,Silver,Existing,FLN002,FLS003,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070039,,,2554,4949,2431,,,301382.0,,,HMO,Bronze,0,8328,1480,55615,2383107,566025,7288,127289,4949,139,2467,67,187,256798,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Bronze 2219 ($75 PCP Visits / Rewards),HMO,Expanded Bronze,Existing,FLN002,FLS003,No,Yes,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070041,,,106,93,143,,,13698.0,,,HMO,Bronze,0,363,65,1439,114420,30778,167,6383,93,,165,,24,16639,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Bronze 2286 ($75 PCP Visits / Rewards),HMO,Expanded Bronze,Existing,FLN002,FLS004,No,Yes,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070044,,,1724,2663,1266,,,150480.0,,,HMO,Bronze,0,5344,805,42241,1229988,263585,6125,63137,2663,77,1402,54,110,108472,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Bronze 2312S ($50 PCP Visits / Rewards),HMO,Expanded Bronze,Existing,FLN002,FLS003,No,Yes,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070045,,,105,166,81,,,11962.0,,,HMO,Bronze,0,338,55,1080,107461,30921,90,7089,166,,107,0,15,18649,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Bronze 2322S ($50 PCP Visits / Rewards),HMO,Expanded Bronze,Existing,FLN002,FLS004,No,Yes,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070053,,,115,224,151,,,17698.0,,,HMO,Silver,0,173,29,943,133538,32708,98,7496,224,,357,0,11,14367,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Silver 2313S ($40 PCP Visits / $80 Specialist Visits / Rewards),HMO,Silver,Existing,FLN002,FLS003,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070054,,,31,23,60,,,2827.0,,,HMO,Silver,0,29,,177,23877,5829,28,1301,23,,79,0,,2827,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Silver 2323S ($40 PCP Visits / $80 Specialist Visits / Rewards),HMO,Silver,Existing,FLN002,FLS004,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070055,,,41,75,69,,,5640.0,,,HMO,Gold,0,57,,206,38984,9429,34,2402,75,,121,0,0,3555,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Gold 2314S ($30 PCP Visits / $60 Specialist Visits / Rewards),HMO,Gold,Existing,FLN002,FLS003,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070056,,,,,,,,1221.0,,,HMO,Gold,0,13,,42,7233,2191,,394,,0,,0,,942,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Gold 2325S ($30 PCP Visits / $60 Specialist Visits / Rewards),HMO,Gold,Existing,FLN002,FLS004,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070058,,,12,16,11,,,1568.0,,,HMO,Platinum,0,12,,90,13044,2723,11,944,16,0,51,0,,1072,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Platinum 2324S ($0 Deductible / $10 PCP Visits / $20 Specialist Visits / Rewards),HMO,Platinum,Existing,FLN002,FLS004,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070061,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Silver 26M03-02 ($0 Primary Care Visits with Select Providers / $5 Labs / Rewards),HMO,Silver,New,FLN002,FLS005,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070062,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Silver 26M02-04 ($5 PCP Visits / $5 Labs / Rewards),HMO,Silver,New,FLN002,FLS004,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070063,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Silver 26M06-03 ($5 PCP Visits / $5 Labs / Rewards),HMO,Silver,New,FLN002,FLS007,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070065,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Bronze 26M01-23 (Rewards),HMO,Bronze,New,FLN002,FLS003,No,Yes,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070066,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Bronze 26M02-24 (Rewards),HMO,Bronze,New,FLN002,FLS004,No,Yes,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070070,,,9868,12183,12758,,,821990.0,,,HMO,Silver,0,20251,3240,91724,8195606,2028395,11161,505015,12183,402,21177,159,957,1161084,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Connected Care Silver 24M03-70 ($0 Primary Care Visits with Select Providers / Rewards),HMO,Silver,Existing,FLN002,FLS005,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070074,,,232,287,93,,,11592.0,,,HMO,Gold,0,159,34,829,104477,21268,108,6900,287,,151,0,22,9169,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Gold 24M05-74 ($0 Deductible / $25 PCP Visits / $60 Specialist Visits / Rewards),HMO,Gold,Existing,FLN002,FLS006,No,No,$0 ,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070075,,,61,75,43,,,3889.0,,,HMO,Platinum,0,32,,266,40106,6772,19,3639,75,,171,,,2593,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Platinum 24M05-75 ($0 Deductible / $0 Labs / $15 PCP Visits / $25 Specialist Visits / Rewards),HMO,Platinum,Existing,FLN002,FLS006,No,No,$0 ,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070076,,,1500,3128,1410,,,204689.0,,,HMO,Silver,0,2549,390,14413,1649470,421177,1674,88728,3128,107,2262,71,279,210859,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Silver 24M06-76 ($50 PCP Visits / $15 Labs / Rewards),HMO,Silver,Existing,FLN002,FLS007,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070078,,,1652,1600,2987,,,188168.0,,,HMO,Silver,0,4215,545,14730,1887564,552596,2101,118273,1600,99,2170,17,165,357338,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Silver 24M02-78 ($50 PCP Visits / $20 Labs / Rewards),HMO,Silver,Existing,FLN002,FLS004,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070100,,,39,67,18,,,3133.0,,,HMO,Platinum,0,27,,204,29378,5419,11,2114,67,0,93,,21,2110,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Platinum 24M05-00S ($0 Deductible / $10 PCP Visits / $20 Specialist Visits / Rewards),HMO,Platinum,Existing,FLN002,FLS006,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070101,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Silver 25M03-01 ($0 Primary Care Visits with Select Providers / Rewards),HMO,Silver,Existing,FLN002,FLS005,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070102,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Silver 25M06-02 ($0 Labs / $50 PCP Visits / Rewards),HMO,Silver,Existing,FLN002,FLS007,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0070103,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,myBlue Silver 25M02-03 ($0 Labs / $50 PCP Visits / Rewards),HMO,Silver,Existing,FLN002,FLS004,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140002,,,524,5337,1347,,,82034.0,,,POS,Silver,,1039,121,17204,889850,170164,1509,46712,5337,101,1687,22,144,84302,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,BlueCare Silver 24K01-02 ($10 Labs / Rewards),POS,Silver,Existing,FLN001,FLS001,No,No,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140003,,,166,3026,427,,,35176.0,,,POS,Bronze,0,769,92,8527,392690,80648,620,20391,3026,44,523,,47,44259,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,BlueCare Bronze 24K01-03 (3 PCP Visits for $0 then $55 / $70 Specialist Visits / Rewards),POS,Expanded Bronze,Existing,FLN001,FLS001,No,Yes,,,both
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140004,,,,43,,,,776.0,,,POS,Platinum,0,,,221,5272,1084,22,243,43,0,43,0,,258,Florida Blue HMO (a BlueCross BlueShield FL company),Individual,No,BlueCare Platinum 24K01-04 ($0 Labs / $15 PCP Visits / $35 Specialist Visits / Rewards),POS,Platinum,Existing,FLN001,FLS001,No,No,"$1,000 ",,both
