puf_publication_year,claims_year,claims_year_verified,state,issuer_id,issuer_name,claims_received_total_reported,claims_denied_total_reported,internal_appeals_filed,internal_appeals_overturned,external_appeals_filed,external_appeals_overturned,claims_received_in_network,claims_received_out_of_network,claims_denied_in_network,claims_denied_out_of_network,claims_received_total,claims_denied_total,denial_rate_total,denial_rate_in_network,internal_appeal_rate,internal_reversal_rate,external_reversal_rate,claims_resubmitted_in_network,claims_resubmitted_out_of_network,plan_count,product_count,network_count,service_area_count,new_plan_count,market_merge,median_age40_premium,mean_age40_premium,minimum_age40_premium,rated_plans,rating_areas,premium_merge
2017,2015,True,PA,31609,Independence Blue Cross (QCC Ins. Co.),4210755.0,1197378.0,188.0,101.0,,,,,,,4210755.0,1197378.0,0.2843618305980756,,0.0001570097329331,0.5372340425531915,,,,10.0,2.0,2.0,2.0,2.0,both,371.41406,380.450118,247.04,10.0,1.0,both
2017,2015,True,PA,33709,Highmark Inc.,7328862.0,2141374.0,196.0,39.0,,,,,,,7328862.0,2141374.0,0.2921836978237549,,9.15300176428779e-05,0.1989795918367347,,,,27.0,8.0,2.0,6.0,8.0,both,220.45,214.9824,139.02,27.0,7.0,both
2017,2015,True,PA,33871,"Keystone Health Plan East, Inc",6718476.0,1964186.0,440.0,273.0,,,,,,,6718476.0,1964186.0,0.2923558854716456,,0.0002240113716318,0.6204545454545455,,,,6.0,1.0,1.0,1.0,0.0,both,345.72,356.075,273.88,6.0,1.0,both
2017,2015,True,PA,45127,Capital Advantage Assurance Company,47073.0,11089.0,,,,,,,,,47073.0,11089.0,0.2355702844518089,,,,,,,11.0,1.0,1.0,1.0,9.0,both,383.68,392.6166666666667,286.33,11.0,3.0,both
2017,2015,True,PA,70194,Highmark Health Insurance Company,752674.0,190463.0,30.0,12.0,,,,,,,752674.0,190463.0,0.2530484645410895,,0.0001575109076303,0.4,,,,23.0,9.0,4.0,4.0,7.0,both,295.13,306.681797752809,221.61,23.0,7.0,both
2017,2015,True,SC,26065,Blue Cross and Blue Shield of South Carolina,1810378.0,268339.0,330.0,157.0,17.0,,,,,,1810378.0,268339.0,0.1482226363775962,,0.0012297876939244,0.4757575757575757,,,,18.0,3.0,2.0,2.0,8.0,both,303.7,306.36891304347824,216.11,18.0,46.0,both
2017,2015,True,SD,31195,Sanford Health Plan,48187.0,1850.0,,,14.0,11.0,,,,,48187.0,1850.0,0.03839209745367,,,,0.7857142857142857,,,9.0,1.0,2.0,2.0,4.0,both,284.27,279.8588888888889,205.02,9.0,4.0,both
2017,2015,True,SD,60536,"Avera Health Plans, Inc.",115285.0,14636.0,74.0,44.0,,,,,,,115285.0,14636.0,0.1269549377629353,,0.0050560262366766,0.5945945945945946,,,,16.0,1.0,2.0,2.0,6.0,both,287.825,298.5798387096774,188.39,16.0,4.0,both
2017,2015,True,TN,14002,BlueCross BlueShield of Tennessee,,1103571.0,797.0,298.0,,,,,,,,1103571.0,,,0.0007222009277155,0.3739021329987453,,,,84.0,7.0,3.0,4.0,30.0,both,283.455,296.65658333333334,145.56,84.0,8.0,both
2017,2015,True,TN,82120,Humana Insurance Company,223923.0,57449.0,102.0,56.0,21.0,,,,,,223923.0,57449.0,0.2565569414486229,,0.001775487823983,0.5490196078431373,,,,15.0,1.0,3.0,3.0,0.0,both,247.34,268.07800000000003,157.71,15.0,3.0,both
2017,2015,True,TN,99248,Cigna Health and Life Insurance Company,53152.0,8356.0,63.0,,,,,,,,53152.0,8356.0,0.1572095123419626,,0.0075394925801819,,,,,6.0,1.0,1.0,1.0,0.0,both,301.995,301.37111111111113,248.71,6.0,3.0,both
2017,2015,True,TX,20069,Oscar Insurance Company of Texas,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2017,2015,True,TX,26539,"SHA, LLC DBA FirstCare Health Plans",279593.0,42135.0,,,,,,,,,279593.0,42135.0,0.1507011978125346,,,,,,,6.0,1.0,1.0,1.0,0.0,both,232.04,255.23055555555555,195.56,6.0,9.0,both
2017,2015,True,TX,27248,"Community Health Choice, Inc.",225130.0,33379.0,213.0,141.0,,,,,,,225130.0,33379.0,0.1482654466308355,,0.0063812576769825,0.6619718309859155,,,,5.0,1.0,1.0,1.0,3.0,both,267.28,262.858,188.44,5.0,2.0,both
2017,2015,True,TX,29418,Celtic Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2017,2015,True,TX,32673,"Humana Health Plan of Texas, Inc.",659078.0,180987.0,603.0,253.0,264.0,49.0,,,,,659078.0,180987.0,0.2746063440139103,,0.0033317310083044,0.4195688225538971,0.1856060606060606,,,42.0,3.0,7.0,7.0,7.0,both,274.445,284.93094594594595,157.6,42.0,7.0,both
2017,2015,True,TX,33602,Blue Cross Blue Shield of Texas,14047370.0,2310127.0,5315.0,296.0,58.0,,,,,,14047370.0,2310127.0,0.1644526341941587,,0.0023007393100033,0.0556914393226716,,,,168.0,3.0,3.0,28.0,0.0,both,300.045,308.3027136752137,156.19,168.0,26.0,both
2017,2015,True,TX,37392,"Prominence HealthFirst of Texas, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2017,2015,True,TX,45786,Molina Healthcare of Texas,65756.0,10609.0,45.0,31.0,,,,,,,65756.0,10609.0,0.1613388892268386,,0.0042416815911018,0.6888888888888889,,,,5.0,2.0,1.0,1.0,3.0,both,312.485,306.35425,216.85,5.0,8.0,both
2017,2015,True,TX,66252,CHRISTUS Health Plan,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2017,2015,True,TX,71837,"Sendero Health Plans, inc.",61997.0,13800.0,33.0,25.0,,,,,,,61997.0,13800.0,0.2225914157136635,,0.002391304347826,0.7575757575757576,,,,3.0,1.0,1.0,1.0,0.0,both,240.53,250.14333333333332,211.02,3.0,2.0,both
2017,2015,True,UT,18167,Molina Healthcare of Utah,43496.0,5272.0,477.0,418.0,,,,,,,43496.0,5272.0,0.1212065477285267,,0.0904779969650986,0.8763102725366876,,,,3.0,1.0,1.0,1.0,0.0,both,225.96,222.03444444444443,179.75,3.0,3.0,both
2017,2015,True,UT,42261,University of Utah Health Insurance Plans,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2017,2015,True,UT,68781,SelectHealth,2882963.0,196754.0,733.0,269.0,16.0,,,,,,2882963.0,196754.0,0.068247147119127,,0.0037254642853512,0.3669849931787176,,,,60.0,6.0,3.0,3.0,0.0,both,265.735,265.2189333333333,170.95,60.0,6.0,both
2017,2015,True,VA,10207,"CareFirst BlueChoice, Inc.",685831.0,87833.0,,,,,,,,,685831.0,87833.0,0.1280679934269521,,,,,,,11.0,4.0,4.0,1.0,11.0,both,328.8,312.19,178.38,11.0,1.0,both
2017,2015,True,VA,12028,Innovation Health Insurance Company,1310245.0,170145.0,667.0,270.0,,,,,,,1310245.0,170145.0,0.129857393082973,,0.0039201857239413,0.4047976011994003,,,,6.0,1.0,1.0,1.0,3.0,both,259.015,256.345,162.86,6.0,1.0,both
2017,2015,True,VA,15668,"Piedmont Community HealthCare, Inc.",84356.0,11008.0,59.0,46.0,,,,,,,84356.0,11008.0,0.130494570629238,,0.005359738372093,0.7796610169491526,,,,9.0,1.0,1.0,1.0,9.0,both,259.54,299.6144444444444,224.8,9.0,5.0,both
2017,2015,True,VA,20507,Optima Health Plan,1353411.0,245489.0,16.0,,,,,,,,1353411.0,245489.0,0.1813854032514882,,6.517603640081634e-05,,,,,7.0,3.0,1.0,1.0,0.0,both,283.53,293.2371428571428,213.26,7.0,12.0,both
2017,2015,True,VA,37204,"Piedmont Community HealthCare HMO, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2017,2015,True,VA,38599,UnitedHealthcare of the Mid-Atlantic Inc,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2017,2015,True,VA,40308,Group Hospitalization and Medical Services Inc.,344053.0,43619.0,,,,,,,,,344053.0,43619.0,0.1267798856571516,,,,,,,4.0,4.0,2.0,2.0,0.0,both,378.74,383.7775,247.5,4.0,1.0,both
2017,2015,True,VA,88380,"HealthKeepers, Inc.",6973000.0,1472339.0,365.0,142.0,,,,,,,6973000.0,1472339.0,0.2111485730675462,,0.0002479048643009,0.3890410958904109,,,,19.0,3.0,2.0,4.0,0.0,both,279.56,275.1500606060606,163.67,19.0,12.0,both
2017,2015,True,VA,95185,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",16289.0,15060.0,182.0,107.0,,,,,,,16289.0,15060.0,0.9245503100251704,,0.0120849933598937,0.5879120879120879,,,,10.0,1.0,1.0,1.0,1.0,both,279.79,278.067,177.43,10.0,3.0,both
2017,2015,True,WI,37833,Unity Health Plans Insurance Corporation,583108.0,93284.0,65.0,12.0,,,,,,,583108.0,93284.0,0.1599772254882457,,0.0006967968783499,0.1846153846153846,,,,101.0,6.0,3.0,3.0,93.0,both,331.45,344.00389021479714,162.43,101.0,5.0,both
2017,2015,True,WI,38166,"Security Health Plan of Wisconsin, Inc.",622123.0,220241.0,115.0,49.0,,,,,,,622123.0,220241.0,0.3540152027814435,,0.0005221552753574,0.4260869565217391,,,,18.0,2.0,2.0,2.0,2.0,both,322.63,329.0845185185185,206.4,18.0,9.0,both
2017,2015,True,WI,38345,Dean Health Plan,899023.0,163035.0,105.0,61.0,,,,,,,899023.0,163035.0,0.1813468620936283,,0.0006440334897414,0.580952380952381,,,,24.0,3.0,3.0,4.0,19.0,both,265.66,278.78432692307695,172.38,24.0,7.0,both
2017,2015,True,WI,47342,Health Tradition Health Plan,590153.0,48166.0,90.0,47.0,,,,,,,590153.0,48166.0,0.0816161232765062,,0.0018685379728439,0.5222222222222223,,,,26.0,1.0,1.0,2.0,12.0,both,372.6,366.6052307692308,246.11,26.0,5.0,both
2017,2015,True,WI,52697,"Molina Healthcare of Wisconsin, Inc.",219314.0,21114.0,246.0,117.0,,,,,,,219314.0,21114.0,0.0962729237531575,,0.0116510372264847,0.4756097560975609,,,,3.0,1.0,1.0,1.0,1.0,both,300.995,307.67375,239.49,3.0,8.0,both
2017,2015,True,WI,57845,Medica Health Plans of Wisconsin,138036.0,24860.0,,,,,,,,,138036.0,24860.0,0.1800979454635022,,,,,,,8.0,1.0,1.0,1.0,1.0,both,389.99,372.00875,209.09,8.0,2.0,both
2017,2015,True,WI,58326,"MercyCare HMO, Inc.",43527.0,4621.0,,,,,,,,,43527.0,4621.0,0.1061639901670227,,,,,,,9.0,1.0,1.0,1.0,6.0,both,340.56,349.38222222222225,280.42,9.0,1.0,both
2017,2015,True,WI,79475,Compcare Health Serv Ins Co(Anthem BCBS),608306.0,140607.0,133.0,95.0,,,,,,,608306.0,140607.0,0.2311451802217962,,0.0009458988528309,0.7142857142857143,,,,13.0,2.0,2.0,2.0,0.0,both,364.295,365.9175,201.21,13.0,12.0,both
2017,2015,True,WI,81413,Network Health Plan,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2017,2015,True,WI,87416,Common Ground Healthcare Cooperative,1410830.0,299109.0,179.0,45.0,,,,,,,1410830.0,299109.0,0.2120092427861613,,0.0005984440454817,0.2513966480446927,,,,20.0,1.0,2.0,1.0,4.0,both,327.46000000000004,326.2440833333333,180.55,20.0,6.0,both
2017,2015,True,WI,91058,"Gundersen Health Plan, Inc.",45910.0,8121.0,81.0,29.0,,,,,,,45910.0,8121.0,0.1768895665432367,,0.0099741411156261,0.3580246913580246,,,,16.0,2.0,1.0,1.0,0.0,both,384.735,396.339375,258.58,16.0,3.0,both
2017,2015,True,WI,94529,Group Health Cooperative- SCW,59281.0,5325.0,,,,,,,,,59281.0,5325.0,0.0898264199321873,,,,,,,22.0,1.0,2.0,2.0,22.0,both,345.51,338.6454545454545,191.92,22.0,5.0,both
2017,2015,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,1853646.0,440837.0,46.0,11.0,,,,,,,1853646.0,440837.0,0.2378215689511373,,0.0001043469581727,0.2391304347826087,,,,15.0,6.0,2.0,2.0,3.0,both,313.94,308.77375757575754,199.74,15.0,11.0,both
2017,2015,True,WV,50328,CareSource West Virginia Co.,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2017,2015,True,WY,11269,Blue Cross Blue Shield of Wyoming,418569.0,76674.0,323.0,194.0,,,,,,,418569.0,76674.0,0.1831812676046243,,0.0042126405300362,0.6006191950464397,,,,30.0,2.0,1.0,1.0,25.0,both,446.9,449.81111111111113,302.8,30.0,3.0,both
2018,2016,True,AK,38344,Premera Blue Cross Blue Shield of Alaska,90931.0,3097.0,150.0,63.0,,,,,,,90931.0,3097.0,0.0340587918311686,,0.048433968356474,0.42,,,,6.0,2.0,1.0,1.0,0.0,both,846.0,823.5555555555555,649.0,6.0,3.0,both
2018,2016,True,AL,46944,Blue Cross and Blue Shield of Alabama,5831820.0,1334125.0,238.0,98.0,,,,,,,5831820.0,1334125.0,0.2287664914212029,,0.0001783940785158,0.4117647058823529,,,,8.0,8.0,2.0,2.0,2.0,both,321.5,330.6089423076923,217.25,8.0,13.0,both
2018,2016,True,AR,37903,"QualChoice Life & Health Insurance Company, Inc.",308215.0,20418.0,,,,,,,,,308215.0,20418.0,0.066245964667521,,,,,,,2.0,1.0,1.0,1.0,0.0,both,354.70500000000004,354.24285714285713,320.34,2.0,7.0,both
2018,2016,True,AR,62141,Celtic Insurance Company,1554130.0,208164.0,72.0,12.0,12.0,,,,,,1554130.0,208164.0,0.1339424629857219,,0.0003458811321842,0.1666666666666666,,,,5.0,2.0,1.0,1.0,2.0,both,297.33,300.1308571428572,237.76,5.0,7.0,both
2018,2016,True,AR,70525,"QCA Health Plan, Inc.",365540.0,23881.0,100.0,,24.0,,,,,,365540.0,23881.0,0.0653307435574766,,0.0041874293371299,,,,,6.0,1.0,1.0,1.0,0.0,both,289.795,283.1928571428572,158.61,6.0,7.0,both
2018,2016,True,AR,75293,USAble Mutual Insurance Company,7941737.0,1232783.0,2088.0,878.0,71.0,15.0,,,,,7941737.0,1232783.0,0.155228383916516,,0.0016937287422036,0.4204980842911877,0.2112676056338028,,,12.0,12.0,2.0,2.0,1.0,both,301.52,300.3753571428571,215.19,12.0,7.0,both
2018,2016,True,AZ,53901,Blue Cross and Blue Shield of Arizona,1407074.0,152700.0,600.0,212.0,41.0,,,,,,1407074.0,152700.0,0.1085230769668119,,0.0039292730844793,0.3533333333333333,,,,22.0,9.0,3.0,2.0,6.0,both,300.795,310.4659459459459,163.14,22.0,7.0,both
2018,2016,True,AZ,91450,Health Net of Arizona,153933.0,18127.0,480.0,292.0,,,,,,,153933.0,18127.0,0.1177590250303703,,0.0264798367076736,0.6083333333333333,,,,6.0,1.0,1.0,1.0,2.0,both,263.8,263.8575,213.59,6.0,2.0,both
2018,2016,True,DE,76168,Highmark BCBSD Inc.,575561.0,48823.0,74.0,35.0,,,,,,,575561.0,48823.0,0.0848268037618949,,0.0015156790856768,0.4729729729729729,,,,21.0,7.0,2.0,2.0,6.0,both,422.85,394.4419047619048,259.09,21.0,1.0,both
2018,2016,True,FL,16842,Blue Cross and Blue Shield of Florida,12859998.0,637343.0,3383.0,926.0,236.0,87.0,,,,,12859998.0,637343.0,0.0495601165723353,,0.0053079738853333,0.273721548921076,0.3686440677966102,,,18.0,2.0,2.0,2.0,0.0,both,425.96,451.2699663299663,218.96,18.0,67.0,both
2018,2016,True,FL,21663,Celtic Insurance Company,1701800.0,344160.0,454.0,142.0,,,,,,,1701800.0,344160.0,0.202232929838994,,0.0013191538819153,0.3127753303964757,,,,16.0,3.0,1.0,1.0,16.0,both,274.865,280.01381944444444,220.36,16.0,9.0,both
2018,2016,True,FL,30252,Health Options,5425148.0,349058.0,833.0,323.0,71.0,25.0,,,,,5425148.0,349058.0,0.0643407331929009,,0.0023864228867408,0.3877551020408163,0.352112676056338,,,13.0,2.0,2.0,2.0,5.0,both,344.56,372.38045454545454,238.67,13.0,45.0,both
2018,2016,True,FL,36194,Health First Commercial Plans,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2018,2016,True,FL,54172,Molina Healthcare of Florida,4060444.0,1231584.0,844.0,368.0,45.0,27.0,,,,,4060444.0,1231584.0,0.3033126426568129,,0.000685296333827,0.4360189573459715,0.6,,,3.0,1.0,1.0,1.0,0.0,both,279.23,282.0422222222222,231.12,3.0,3.0,both
2018,2016,True,FL,56503,Florida Health Care Plan,53540.0,732.0,78.0,30.0,,,,,,,53540.0,732.0,0.0136720209189391,,0.1065573770491803,0.3846153846153846,,,,66.0,33.0,1.0,1.0,28.0,both,360.75,362.8505303030303,213.11,66.0,4.0,both
2018,2016,True,GA,49046,Blue Cross Blue Shield Healthcare Plan of Georgia,3433113.0,1010943.0,738.0,229.0,,,,,,,3433113.0,1010943.0,0.2944683149083645,,0.000730011484327,0.3102981029810298,,,,13.0,2.0,2.0,2.0,0.0,both,329.065,339.10216346153845,172.2,13.0,16.0,both
2018,2016,True,GA,70893,Ambetter of Peach State Inc.,1328886.0,228880.0,420.0,117.0,,,,,,,1328886.0,228880.0,0.1722344881351748,,0.0018350227193289,0.2785714285714286,,,,16.0,3.0,1.0,1.0,16.0,both,260.035,263.49015625,202.82,16.0,4.0,both
2018,2016,True,GA,83761,Alliant Health Plans,,,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,1.0,0.0,both,398.545,405.7253571428572,271.8,8.0,7.0,both
2018,2016,True,GA,89942,Kaiser Foundation Health Plan of Georgia,14325.0,3659.0,152.0,66.0,,,,,,,14325.0,3659.0,0.2554275741710297,,0.0415414047553976,0.4342105263157895,,,,10.0,1.0,1.0,1.0,1.0,both,321.0,313.567,212.15,10.0,6.0,both
2018,2016,True,HI,18350,Hawaii Medical Service Association,410093.0,123909.0,20.0,13.0,,,,,,,410093.0,123909.0,0.3021485370391594,,0.0001614087757951,0.65,,,,11.0,2.0,5.0,1.0,0.0,both,279.73,302.30454545454546,196.73,11.0,1.0,both
2018,2016,True,HI,60612,"Kaiser Foundation Health Plan, Inc.",14.0,,10.0,,,,,,,,14.0,,,,,,,,,10.0,1.0,1.0,1.0,0.0,both,286.06,292.253,236.24,10.0,1.0,both
2018,2016,True,IA,93078,Medica Insurance Company,53830.0,6923.0,,,,,,,,,53830.0,6923.0,0.1286085825747724,,,,,,,10.0,1.0,1.0,1.0,10.0,both,429.345,406.533,232.47,10.0,7.0,both
2018,2016,True,IL,20129,Health Alliance Medical Plans,1214607.0,104525.0,46.0,10.0,,,,,,,1214607.0,104525.0,0.0860566421896135,,0.0004400861038029,0.217391304347826,,,,22.0,4.0,3.0,3.0,15.0,both,342.29999999999995,350.65508771929825,224.42,22.0,13.0,both
2018,2016,True,IL,27833,Celtic Insurance Company,325589.0,85788.0,17.0,13.0,,,,,,,325589.0,85788.0,0.2634855600158482,,0.0001981629132279,0.7647058823529411,,,,8.0,2.0,1.0,1.0,8.0,both,208.29,208.56125,163.62,8.0,1.0,both
2018,2016,True,IL,36096,Blue Cross Blue Shield of Illinois,4054846.0,760222.0,2592.0,325.0,103.0,23.0,,,,,4054846.0,760222.0,0.1874848021355188,,0.0034095303740223,0.1253858024691358,0.2233009708737864,,,176.0,4.0,4.0,37.0,176.0,both,300.075,308.36460227272727,214.5,176.0,13.0,both
2018,2016,True,IL,53882,"Cigna HealthCare of Illinois, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2018,2016,True,IN,54192,CareSource Indiana,1078790.0,186770.0,786.0,479.0,,,,,,,1078790.0,186770.0,0.1731291539595287,,0.0042083846442148,0.6094147582697201,,,,12.0,2.0,2.0,2.0,0.0,both,281.415,290.90715686274507,199.53,12.0,17.0,both
2018,2016,True,IN,76179,Celtic Insurance Company,383346.0,68588.0,544.0,249.0,,,,,,,383346.0,68588.0,0.17891930527513,,0.0079314165743278,0.4577205882352941,,,,16.0,3.0,1.0,1.0,16.0,both,302.87,299.88427083333335,168.11,16.0,12.0,both
2018,2016,True,KS,39520,Medica Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2018,2016,True,KY,36239,Anthem Health Plans of KY(Anthem BCBS),2766919.0,732825.0,558.0,189.0,,,,,,,2766919.0,732825.0,0.26485235021336,,0.0007614369051274,0.3387096774193548,,,,,,,,,left_only,,,,,,left_only
2018,2016,True,KY,45636,CareSource Kentucky Co.,560255.0,89599.0,130.0,84.0,,,,,,,560255.0,89599.0,0.1599253911165451,,0.0014509090503242,0.6461538461538462,,,,,,,,,left_only,,,,,,left_only
2018,2016,True,LA,19636,HMO Louisiana,2337163.0,577087.0,908.0,244.0,,,,,,,2337163.0,577087.0,0.2469177374449279,,0.0015734196057093,0.2687224669603524,,,,14.0,3.0,3.0,3.0,6.0,both,363.26,350.42333333333335,225.69,14.0,8.0,both
2018,2016,True,LA,67243,Vantage Health Plan,595397.0,124893.0,496.0,310.0,,,,,,,595397.0,124893.0,0.2097642413381323,,0.0039713995179873,0.625,,,,10.0,1.0,2.0,2.0,0.0,both,375.33,370.21602853,271.6872672,10.0,8.0,both
2018,2016,True,LA,97176,Louisiana Health Service & Indemnity Company,2012919.0,500570.0,731.0,191.0,16.0,,,,,,2012919.0,500570.0,0.2486786601944738,,0.0014603352178516,0.2612859097127223,,,,14.0,3.0,2.0,2.0,7.0,both,438.26,431.3791071428572,322.52,14.0,8.0,both
2018,2016,True,ME,33653,Maine Community Health Options,2521297.0,286449.0,520.0,285.0,,,,,,,2521297.0,286449.0,0.1136117641039512,,0.0018153318740857,0.5480769230769231,,,,,,,,,left_only,,,,,,left_only
2018,2016,True,ME,96667,Harvard Pilgrim  Health Care Inc.,366177.0,73929.0,45.0,16.0,,,,,,,366177.0,73929.0,0.2018941659361456,,0.0006086921235239,0.3555555555555555,,,,8.0,2.0,2.0,2.0,8.0,both,344.6,362.4075,245.45,8.0,4.0,both
2018,2016,True,MI,15560,Blue Cross Blue Shield of Michigan Mutual Insurance Company,1365405.0,346261.0,477.0,238.0,20.0,,,,,,1365405.0,346261.0,0.25359581955537,,0.0013775735644499,0.4989517819706499,,,,18.0,7.0,3.0,3.0,4.0,both,385.885,386.4363333333333,191.43,18.0,16.0,both
2018,2016,True,MI,29698,Priority Health,744295.0,484285.0,188.0,16.0,,,,,,,744295.0,484285.0,0.6506627076629562,,0.0003882011625385,0.0851063829787234,,,,38.0,2.0,2.0,4.0,30.0,both,280.56,286.3024197530864,168.12,38.0,15.0,both
2018,2016,True,MI,40047,"Molina Healthcare of Michigan, Inc.",84069.0,23625.0,15.0,11.0,,,,,,,84069.0,23625.0,0.2810191628305321,,0.0006349206349206,0.7333333333333333,,,,3.0,1.0,1.0,1.0,0.0,both,229.42,236.9766666666667,185.78,3.0,2.0,both
2018,2016,True,MI,58594,Meridian Health Plan of Michigan,21650.0,599.0,,,,,,,,,21650.0,599.0,0.0276674364896073,,,,,,,14.0,2.0,2.0,2.0,10.0,both,235.76,256.2638095238095,176.93,14.0,6.0,both
2018,2016,True,MI,60829,Physicians Health Plan,128806.0,16227.0,17.0,,,,,,,,128806.0,16227.0,0.1259801562039035,,0.0010476366549577,,,,,14.0,4.0,2.0,2.0,5.0,both,347.56,340.4921428571429,193.3,14.0,5.0,both
2018,2016,True,MI,67183,"Total Health Care USA, Inc.",174360.0,17190.0,,,,,,,,,174360.0,17190.0,0.0985891259463179,,,,,,,2.0,1.0,1.0,1.0,0.0,both,270.6,270.6,249.98,2.0,3.0,both
2018,2016,True,MI,74917,McLaren Health Plan Community,19687.0,4639.0,78.0,,,,,,,,19687.0,4639.0,0.2356377304820439,,0.0168139685276999,,,,,5.0,1.0,1.0,1.0,4.0,both,297.875,312.4053333333333,195.03,5.0,12.0,both
2018,2016,True,MI,98185,Blue Care Network of Michigan,2719761.0,668110.0,1175.0,225.0,124.0,,,,,,2719761.0,668110.0,0.2456502611810376,,0.0017586924308871,0.1914893617021276,,,,26.0,3.0,4.0,5.0,6.0,both,301.86,307.20520231213874,179.43,26.0,16.0,both
2018,2016,True,MO,32753,Healthy Alliance Life Co(Anthem BCBS),2116301.0,533752.0,477.0,187.0,,,,,,,2116301.0,533752.0,0.2522098699570618,,0.0008936734663289,0.3920335429769392,,,,18.0,2.0,2.0,2.0,5.0,both,351.285,360.32047619047614,252.42,18.0,7.0,both
2018,2016,True,MO,74483,Cigna Health and Life Insurance Company,415337.0,27555.0,543.0,158.0,,,,,,,415337.0,27555.0,0.066343716066712,,0.0197060424605334,0.29097605893186,,,,8.0,1.0,1.0,1.0,8.0,both,292.365,290.50375,228.41,8.0,1.0,both
2018,2016,True,MS,90714,Ambetter of Magnolia Inc.,1079939.0,159589.0,173.0,86.0,,,,,,,1079939.0,159589.0,0.1477759391965657,,0.0010840346139144,0.4971098265895953,,,,16.0,3.0,1.0,1.0,16.0,both,276.85,279.3805208333333,222.44,16.0,6.0,both
2018,2016,True,MT,23603,PacificSource Health Plans,176529.0,14151.0,39.0,,,,,,,,176529.0,14151.0,0.0801624662236799,,0.002755988976044,,,,,12.0,3.0,2.0,1.0,4.0,both,310.0,326.5208333333333,258.0,12.0,4.0,both
2018,2016,True,MT,30751,Blue Cross and Blue Shield of Montana,590779.0,87450.0,307.0,60.0,,,,,,,590779.0,87450.0,0.1480248959424759,,0.0035105774728416,0.1954397394136807,,,,17.0,3.0,3.0,4.0,16.0,both,313.425,316.0509090909091,207.04,17.0,4.0,both
2018,2016,True,MT,32225,Montana Health Cooperative,116375.0,12386.0,407.0,146.0,,,,,,,116375.0,12386.0,0.1064317937701396,,0.0328596802841918,0.3587223587223587,,,,11.0,3.0,2.0,2.0,0.0,both,319.02,331.76863636363635,213.14,11.0,4.0,both
2018,2016,True,NC,11512,Blue Cross and Blue Shield of NC,12678128.0,1335114.0,1180.0,555.0,66.0,39.0,,,,,12678128.0,1335114.0,0.1053084493231177,,0.0008838196588456,0.4703389830508475,0.5909090909090909,,,42.0,6.0,6.0,8.0,6.0,both,466.29,467.9523684210527,197.11,42.0,16.0,both
2018,2016,True,NC,73943,Cigna HealthCare of North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2018,2016,True,ND,37160,Blue Cross Blue Shield of North Dakota,422374.0,48737.0,38.0,15.0,,,,,,,422374.0,48737.0,0.1153882577999592,,0.00077969509818,0.3947368421052631,,,,6.0,1.0,1.0,1.0,0.0,both,368.8250000000001,335.8066666666667,155.71,6.0,4.0,both
2018,2016,True,ND,89364,Sanford Health Plan,74043.0,5096.0,29.0,,,,,,,,74043.0,5096.0,0.0688248720338182,,0.0056907378335949,,,,,10.0,1.0,2.0,2.0,3.0,both,302.695,308.185,246.27,10.0,4.0,both
2018,2016,True,NE,20305,Medica Insurance Company,199447.0,24490.0,,,,,,,,,199447.0,24490.0,0.1227895130034545,,,,,,,10.0,1.0,1.0,1.0,10.0,both,402.465,388.39,219.81,10.0,4.0,both
2018,2016,True,NH,59025,Harvard Pilgrim Health Care of NE,344247.0,85343.0,55.0,29.0,,,,,,,344247.0,85343.0,0.2479121096189654,,0.0006444582449644,0.5272727272727272,,,,9.0,2.0,2.0,2.0,9.0,both,336.64,329.0177777777778,223.79,9.0,1.0,both
2018,2016,True,NH,75841,Celtic Insurance Company,475989.0,97172.0,294.0,153.0,,,,,,,475989.0,97172.0,0.2041475748389143,,0.0030255629193594,0.5204081632653061,,,,2.0,1.0,1.0,1.0,2.0,both,419.63,419.63,404.27,2.0,1.0,both
